ID,Ponto,LATITUDE,LONGITUDE,Fazenda,Município,Textura,Uso atual,Cultura,Manejo,Época,Data da coleta,A,E,gs,Ca,Ci,Ci/Ca,EUA,A/Ci,YII,ETR,Chl a,Chl b,IAF,Chl a.1,Chl b.1,IAF.1,IAF.2,Estágio,Peso Seco
D-48,48,-17.6901,-51.1522,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-71,71,-17.701,-51.1017,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-11,11,-17.4121,-50.9262,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-66,66,-17.7877,-50.8613,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-76,76,-17.7487,-50.8055,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-52,52,-17.5358,-51.1827,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-64,64,-17.739,-50.9714,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-35,35,-17.6479,-50.9887,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-39,39,-17.7777,-51.1955,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-32,32,-17.6285,-51.0931,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-23,23,-17.6085,-50.9659,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-09,9,-17.8585,-50.9683,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-16,16,-17.8295,-50.8111,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-77,77,-17.6745,-51.1171,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-64,64,-17.8658,-50.9376,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-78,78,-17.4634,-50.9226,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-63,63,-17.4462,-50.8789,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-41,41,-17.8617,-50.9583,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-01,1,-17.6446,-51.1639,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-27,27,-17.8232,-51.1015,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-83,83,-17.704,-50.8583,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-19,19,-17.4063,-51.1398,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-33,33,-17.7759,-51.0174,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-80,80,-17.5882,-51.057,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-50,50,-17.5459,-50.9558,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-42,42,-17.804,-51.1298,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-47,47,-17.43,-50.949,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-32,32,-17.6156,-51.0841,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-35,35,-17.6725,-50.8183,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-76,76,-17.6786,-51.1713,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-53,53,-17.8485,-51.0078,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-38,38,-17.8887,-50.9878,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-83,83,-17.7525,-50.8844,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-86,86,-17.6685,-50.9479,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-34,34,-17.5141,-51.0485,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-49,49,-17.428,-51.1378,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-54,54,-17.8568,-50.8486,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-49,49,-17.5154,-50.9066,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-21,21,-17.5949,-50.8053,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-02,2,-17.8781,-51.1383,Farm A,Municipality 1,,Perene,Cana-de-açúcar,,Verão,2026-02-28,17.6879,4.7505,0.2727,414.601,292.533,0.7056,3.7233,0.06046,0.7519,198.167,27.23,9.72,2.82,26.62,9.31,2.61,2.97,R3,107.58
D-32,32,-17.6159,-50.9791,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-78,78,-17.5911,-51.198,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-63,63,-17.8485,-50.8713,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-61,61,-17.71,-50.9697,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-23,23,-17.4601,-51.0102,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-70,70,-17.7818,-50.9998,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-69,69,-17.4297,-51.0288,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-41,41,-17.5184,-51.1019,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-68,68,-17.4521,-51.124,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-01,1,-17.8945,-50.9619,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-66,66,-17.5866,-51.029,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-06,6,-17.449,-50.8675,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-57,57,-17.6073,-50.8132,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-43,43,-17.4212,-50.8499,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-89,89,-17.4313,-51.0838,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-07,7,-17.714,-50.9697,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-42,42,-17.8646,-51.0732,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-57,57,-17.8093,-50.9301,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-28,28,-17.8254,-50.9866,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-04,4,-17.789,-50.9278,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-89,89,-17.4586,-51.0504,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-42,42,-17.6784,-50.9531,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-32,32,-17.6605,-51.0024,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-82,82,-17.6425,-50.8596,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-07,7,-17.5261,-51.0168,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-12,12,-17.6711,-51.1919,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-56,56,-17.5151,-50.9104,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-60,60,-17.8916,-51.0903,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-68,68,-17.5595,-50.9969,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-88,88,-17.8739,-50.903,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-08,8,-17.5525,-50.9337,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-04,4,-17.8066,-51.1448,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-31,31,-17.6467,-51.1406,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-14,14,-17.8443,-51.147,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-73,73,-17.4701,-51.0472,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-10,10,-17.5993,-50.8933,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-85,85,-17.7381,-51.1579,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-25,25,-17.4015,-51.0483,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-32,32,-17.5861,-50.9847,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-26,26,-17.4732,-51.1386,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-61,61,-17.6255,-50.9748,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-47,47,-17.733,-51.0912,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-39,39,-17.6069,-51.1525,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-16,16,-17.8255,-50.9664,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-23,23,-17.8021,-50.8799,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-84,84,-17.5663,-51.0173,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-79,79,-17.6512,-51.1627,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-10,10,-17.52,-50.9701,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-34,34,-17.6976,-50.8573,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-38,38,-17.4178,-51.143,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-13,13,-17.6229,-50.979,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-90,90,-17.7533,-51.1049,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-44,44,-17.5585,-50.8198,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-15,15,-17.8263,-51.0906,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-40,40,-17.5786,-50.9389,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-33,33,-17.7033,-50.8517,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-14,14,-17.4132,-50.9386,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-32,32,-17.5325,-50.9153,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-63,63,-17.7359,-50.8713,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-54,54,-17.5685,-50.8933,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-01,1,-17.6283,-50.8938,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-58,58,-17.4066,-50.8602,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-36,36,-17.863,-51.0213,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-42,42,-17.5938,-50.8982,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-84,84,-17.6583,-50.9867,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-70,70,-17.5901,-51.0795,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-47,47,-17.5481,-51.1183,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-56,56,-17.8982,-51.175,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-03,3,-17.486,-50.8553,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-81,81,-17.5733,-51.0563,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-48,48,-17.8859,-50.9296,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-22,22,-17.4127,-51.1184,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-45,45,-17.6704,-51.132,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-82,82,-17.5604,-51.1784,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-70,70,-17.5999,-51.1631,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-15,15,-17.5196,-50.9436,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-63,63,-17.4104,-51.1608,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-18,18,-17.5089,-50.9008,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-04,4,-17.7404,-51.0976,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-56,56,-17.6391,-51.0275,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-62,62,-17.415,-51.1308,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-01,1,-17.684,-51.1427,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-76,76,-17.6069,-50.9959,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-39,39,-17.4549,-50.959,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-69,69,-17.7224,-51.0712,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-30,30,-17.7462,-51.1134,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-54,54,-17.7142,-51.1245,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-71,71,-17.5698,-51.0278,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-14,14,-17.4348,-51.1806,Farm B,Municipality 1,,Anual,Soja,,Verão,2026-01-23,16.3713,3.2811,0.1989,406.822,187.28,0.4603,4.9896,0.08742,0.737,163.011,20.52,8.23,4.27,20.6,8.67,4.22,4.34,R1,88.16
D-37,37,-17.6649,-51.0839,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-60,60,-17.4335,-51.1185,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-83,83,-17.6471,-50.8063,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-28,28,-17.8318,-51.0719,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-28,28,-17.7567,-51.1441,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-68,68,-17.4659,-51.0522,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-41,41,-17.5383,-50.8523,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-62,62,-17.5002,-50.845,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-02,2,-17.5553,-50.9426,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-02,2,-17.8413,-50.8462,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-16,16,-17.6523,-51.139,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-65,65,-17.604,-51.1898,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-27,27,-17.4386,-50.9729,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-82,82,-17.5466,-50.8017,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-27,27,-17.8163,-51.0614,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-80,80,-17.4534,-50.939,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-38,38,-17.8038,-51.1117,Farm B,Municipality 1,,Anual,Soja,,Verão,2026-01-23,18.7409,4.9228,0.231,422.701,282.723,0.6688,3.807,0.06629,0.5729,116.672,28.55,11.0,4.28,26.29,10.22,4.06,4.89,R1,121.03
D-15,15,-17.8894,-51.1778,Farm A,Municipality 1,,Perene,Cana-de-açúcar,,Verão,2025-12-19,13.3873,3.3233,0.2405,428.83,289.209,0.6744,4.0283,0.04629,0.6375,125.026,30.17,9.87,2.99,30.88,10.68,3.03,3.08,V4,86.06
D-20,20,-17.4859,-51.0095,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-84,84,-17.4205,-50.8223,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-52,52,-17.6183,-51.0528,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-29,29,-17.7158,-50.9851,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-17,17,-17.4486,-50.8312,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-53,53,-17.8228,-50.8273,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-46,46,-17.4189,-51.0198,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-81,81,-17.4242,-51.1439,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-06,6,-17.6795,-50.9675,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-78,78,-17.5618,-50.9015,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-77,77,-17.4357,-50.9983,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-09,9,-17.6266,-50.8324,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-35,35,-17.6348,-50.9626,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-36,36,-17.5895,-51.0345,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-25,25,-17.4858,-50.8119,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-55,55,-17.8167,-51.1825,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-15,15,-17.5842,-50.8971,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-47,47,-17.6865,-50.9073,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-15,15,-17.6468,-51.1108,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-09,9,-17.8232,-50.9041,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-15,15,-17.521,-50.8153,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-31,31,-17.5555,-50.8361,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-81,81,-17.5317,-50.9288,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-19,19,-17.5718,-51.0195,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-51,51,-17.7462,-51.0803,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-82,82,-17.6695,-50.943,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-70,70,-17.8246,-51.0735,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-59,59,-17.6498,-50.8929,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-35,35,-17.4939,-50.9162,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-73,73,-17.548,-51.0355,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-41,41,-17.5959,-50.8164,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-45,45,-17.7045,-50.9585,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-71,71,-17.6297,-50.979,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-34,34,-17.5655,-50.9811,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-35,35,-17.5532,-50.9301,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-08,8,-17.4709,-51.1982,Farm B,Municipality 1,,Anual,Soja,,Verão,2026-02-28,19.5847,5.3873,0.2341,403.61,214.0,0.5302,3.6354,0.09152,0.8071,156.982,31.57,11.72,2.61,32.28,11.3,2.51,2.95,R1,64.19
D-65,65,-17.576,-51.0066,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-68,68,-17.5608,-50.9013,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-21,21,-17.4398,-51.0368,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-48,48,-17.5834,-51.1241,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-24,24,-17.7722,-50.9114,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-50,50,-17.5706,-50.9721,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-11,11,-17.8228,-51.1209,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-23,23,-17.6375,-50.8897,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-07,7,-17.8178,-50.9179,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-34,34,-17.6336,-51.0449,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-29,29,-17.4494,-50.9732,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-66,66,-17.8439,-50.9927,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-71,71,-17.8894,-51.0735,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-14,14,-17.4663,-51.0184,Farm A,Municipality 1,,Perene,Cana-de-açúcar,,Verão,2026-01-23,15.9065,5.8981,0.2924,409.167,249.025,0.6086,2.6969,0.06388,0.7143,127.021,22.69,9.41,2.4,21.04,10.88,3.12,2.11,V4,77.64
D-55,55,-17.7493,-51.1876,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-70,70,-17.8624,-50.9041,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-37,37,-17.8706,-51.0284,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-47,47,-17.6593,-50.9987,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-86,86,-17.8531,-51.0351,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-40,40,-17.5507,-50.8104,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-21,21,-17.5098,-51.0083,Farm A,Municipality 1,,Perene,Cana-de-açúcar,,Verão,2025-12-19,18.7035,3.8171,0.2111,413.78,225.883,0.5459,4.8999,0.0828,0.6707,163.122,27.37,15.44,2.51,28.66,16.12,2.64,3.09,R1,80.9
D-26,26,-17.416,-51.177,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-78,78,-17.8194,-51.0792,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-84,84,-17.5941,-50.8057,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-08,8,-17.5939,-50.8987,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-31,31,-17.8325,-51.0236,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-17,17,-17.8775,-50.8702,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-70,70,-17.7361,-50.8521,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-32,32,-17.4902,-51.1871,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-07,7,-17.8196,-51.0569,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-66,66,-17.605,-51.1557,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-67,67,-17.6565,-51.1262,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-19,19,-17.855,-51.152,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-85,85,-17.5452,-50.8972,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-79,79,-17.8078,-50.9458,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-69,69,-17.4577,-50.8948,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-70,70,-17.8794,-51.16,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-12,12,-17.8524,-51.0187,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-34,34,-17.8285,-51.1228,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-64,64,-17.8689,-51.0968,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-56,56,-17.6212,-50.8062,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-37,37,-17.442,-51.0752,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-82,82,-17.7499,-51.0091,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-22,22,-17.749,-50.8326,Farm A,Municipality 1,,Perene,Cana-de-açúcar,,Verão,2026-02-28,12.7478,2.9816,0.0998,427.834,304.476,0.7117,4.2755,0.04187,0.6724,117.447,19.99,7.25,1.82,16.52,7.29,1.7,1.93,R3,99.04
D-87,87,-17.7644,-50.9406,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-19,19,-17.6814,-50.8976,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-24,24,-17.8251,-51.1253,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-16,16,-17.7109,-50.8593,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-65,65,-17.7609,-51.1787,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-55,55,-17.48,-50.8319,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-35,35,-17.6062,-50.8135,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-05,5,-17.4003,-50.9125,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-07,7,-17.7298,-50.8561,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-85,85,-17.725,-50.9131,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-83,83,-17.515,-51.1627,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-59,59,-17.6049,-51.1414,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-82,82,-17.4307,-50.9446,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
